word_count,char_count,sentence_count,avg_word_length,avg_sentence_length,sentence_variance,type_token_ratio,hapax_ratio,long_word_ratio,short_word_ratio,repetition_ratio,top5_word_freq,question_count,exclamation_count,comma_count,colon_count,semicolon_count,comma_rate,colon_rate,bullet_count,numbered_list_count,markdown_headers,code_blocks,has_bold,paragraph_count,avg_paragraph_length,list_density,capitalized_ratio,all_caps_words,hedge_rate,formality_rate,filler_rate,empathy_rate,first_person_rate,second_person_rate,readability,starts_with_sure,starts_with_certainly,starts_with_here,contains_example,contains_steps,contains_summary,contains_conclusion,parentheses_count,quote_count,model
631,3488,44,4.51188589540412,14.340909090909092,6.257806963429228,0.4231378763866878,0.27416798732171155,0.19334389857369255,0.4215530903328051,0.060221870047543584,0.19968304278922344,4,0,43,1,0,0.06814580031695722,0.001584786053882726,0,0,0,0,1,12,52.583333333333336,0.0,0.09667194928684628,0,0.003169572107765452,0.0,0.001584786053882726,0.001584786053882726,0.0,0.0,72.11636291025272,0,0,0,0,0,0,0,0,19,llama-3.3-70b-versatile
531,3137,25,4.892655367231638,21.24,8.344259503794609,0.5499058380414312,0.4463276836158192,0.263653483992467,0.3804143126177024,0.09981167608286252,0.24105461393596986,2,0,56,3,0,0.10546139359698682,0.005649717514124294,0,0,0,0,0,10,53.1,0.0,0.06779661016949153,0,0.0018832391713747645,0.0,0.0,0.0,0.0,0.0,53.35775593220342,0,0,0,0,1,0,0,0,8,llama-3.3-70b-versatile
586,3205,36,4.447098976109215,16.27777777777778,9.897410275356386,0.4539249146757679,0.3395904436860068,0.1757679180887372,0.4539249146757679,0.06484641638225255,0.19795221843003413,5,0,39,0,0,0.06655290102389079,0.0,0,0,0,0,1,15,39.06666666666667,0.0,0.08361774744027303,0,0.0034129692832764505,0.0,0.0,0.0,0.0,0.0,74.71250752860873,0,0,0,0,0,0,0,0,14,llama-3.3-70b-versatile
698,3752,45,4.362464183381089,15.511111111111111,6.118526263436616,0.4269340974212034,0.3008595988538682,0.17478510028653296,0.42263610315186245,0.07306590257879657,0.19197707736389685,0,0,57,0,0,0.08166189111747851,0.0,0,0,0,0,0,11,63.45454545454545,0.0,0.09742120343839542,0,0.0014326647564469914,0.0,0.0,0.004297994269340974,0.0,0.0014326647564469914,80.43248296720792,0,0,0,0,1,0,0,0,13,llama-3.3-70b-versatile
384,2305,59,4.963541666666667,6.508474576271187,6.670678707045048,0.5859375,0.4479166666666667,0.23697916666666666,0.3776041666666667,0.0546875,0.17447916666666666,5,0,26,5,0,0.06770833333333333,0.013020833333333334,0,0,0,0,1,17,22.58823529411765,0.0,0.140625,2,0.005208333333333333,0.0,0.0,0.0026041666666666665,0.005208333333333333,0.013020833333333334,76.80633724978243,0,0,0,0,0,0,0,0,21,llama-3.3-70b-versatile
909,4519,66,3.8745874587458746,13.772727272727273,9.95927605236342,0.2145214521452145,0.11221122112211221,0.11991199119911991,0.48404840484048406,0.08030803080308031,0.25192519251925194,0,0,36,18,17,0.039603960396039604,0.019801980198019802,37,15,1,2,1,10,90.9,0.7878787878787878,0.09020902090209021,3,0.0,0.0,0.0,0.0,0.0,0.0011001100110011,84.50571188811192,0,0,0,1,1,0,0,66,5,llama-3.3-70b-versatile
322,1940,25,5.003105590062112,12.88,8.608716512930368,0.4751552795031056,0.2981366459627329,0.30124223602484473,0.3198757763975155,0.08695652173913043,0.2236024844720497,0,0,10,7,0,0.031055900621118012,0.021739130434782608,3,7,0,0,1,9,35.77777777777778,0.4,0.08695652173913043,0,0.0,0.0,0.003105590062111801,0.0,0.0,0.012422360248447204,63.3479443573668,0,0,0,0,1,0,0,20,7,llama-3.3-70b-versatile
387,2873,48,5.69250645994832,8.0625,11.314002339409791,0.39276485788113696,0.19121447028423771,0.2971576227390181,0.43669250645994834,0.06976744186046512,0.20930232558139536,0,0,6,38,0,0.015503875968992248,0.09819121447028424,2,6,6,4,1,30,12.9,0.16666666666666666,0.1111111111111111,4,0.0,0.0,0.0,0.0,0.0,0.0,63.66345238095241,0,0,0,1,0,1,0,96,0,llama-3.3-70b-versatile
779,5078,57,5.2528883183568675,13.666666666666666,10.075218363026016,0.38125802310654683,0.2336328626444159,0.25673940949935814,0.3632862644415918,0.08472400513478819,0.220795892169448,0,0,37,38,0,0.04749679075738126,0.04878048780487805,13,4,8,2,1,26,29.96153846153846,0.2982456140350877,0.07958921694480103,1,0.0012836970474967907,0.0,0.0,0.0,0.0,0.0,56.24181940700811,0,0,0,1,1,0,0,52,20,llama-3.3-70b-versatile
721,5590,58,6.273231622746186,12.431034482758621,10.122794173916475,0.42441054091539526,0.2787794729542302,0.37586685159500693,0.361997226074896,0.04576976421636616,0.18307905686546463,0,6,49,39,0,0.06796116504854369,0.05409153952843273,10,0,27,10,1,43,16.767441860465116,0.1724137931034483,0.10818307905686546,4,0.0,0.0,0.0,0.0,0.0,0.0,36.94254932455101,0,0,0,1,0,1,0,112,60,llama-3.3-70b-versatile
512,3624,35,6.0625,14.628571428571428,10.741813376792987,0.474609375,0.30859375,0.43359375,0.345703125,0.060546875,0.21875,1,0,41,15,0,0.080078125,0.029296875,0,11,0,0,1,10,51.2,0.3142857142857143,0.0859375,3,0.0,0.0,0.00390625,0.001953125,0.0,0.0,25.90902644230772,0,0,0,0,0,0,1,10,1,llama-3.3-70b-versatile
507,3597,35,6.088757396449704,14.485714285714286,9.543531400725765,0.5108481262327417,0.3708086785009862,0.4240631163708087,0.34122287968441817,0.07889546351084813,0.21696252465483234,0,0,33,13,0,0.0650887573964497,0.02564102564102564,0,11,0,0,1,5,101.4,0.3142857142857143,0.04930966469428008,0,0.0,0.0,0.0,0.0019723865877712033,0.0,0.0,15.715888757396442,0,0,0,0,0,0,0,2,1,llama-3.3-70b-versatile
608,3713,34,5.097039473684211,17.88235294117647,11.23675691124236,0.4621710526315789,0.3371710526315789,0.29605263157894735,0.3717105263157895,0.0756578947368421,0.2236842105263158,0,0,27,14,0,0.044407894736842105,0.023026315789473683,0,10,0,0,1,8,76.0,0.29411764705882354,0.0756578947368421,0,0.0,0.0,0.0,0.001644736842105263,0.0,0.0,41.91192738791423,0,0,0,0,0,0,0,0,8,llama-3.3-70b-versatile
548,3330,33,5.0510948905109485,16.606060606060606,8.78186837302929,0.4562043795620438,0.3029197080291971,0.2937956204379562,0.3722627737226277,0.08394160583941605,0.22445255474452555,0,0,19,12,0,0.03467153284671533,0.021897810218978103,6,8,0,0,1,16,34.25,0.42424242424242425,0.06934306569343066,0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,50.35058972256391,0,0,0,0,0,0,0,2,2,llama-3.3-70b-versatile
535,3339,29,5.226168224299065,18.448275862068964,11.462940930595652,0.4523364485981308,0.3252336448598131,0.33271028037383177,0.4205607476635514,0.09158878504672897,0.2523364485981308,0,0,24,9,0,0.044859813084112146,0.016822429906542057,0,7,0,0,1,10,53.5,0.2413793103448276,0.0691588785046729,6,0.0,0.0,0.0,0.001869158878504673,0.0,0.0,37.93793029595017,0,0,0,0,0,1,0,4,2,llama-3.3-70b-versatile
487,3383,25,5.93223819301848,19.48,14.6972786596703,0.4948665297741273,0.3655030800821355,0.4209445585215606,0.3203285420944558,0.06570841889117043,0.2135523613963039,0,0,29,13,0,0.059548254620123205,0.026694045174537988,0,9,0,0,1,9,54.111111111111114,0.36,0.04722792607802875,1,0.01642710472279261,0.0,0.0,0.0,0.0,0.0,8.61016141911935,0,0,0,0,0,0,1,0,5,llama-3.3-70b-versatile
473,3315,33,6.002114164904863,14.333333333333334,9.904754750455291,0.5306553911205074,0.38054968287526425,0.39323467230443976,0.3276955602536998,0.0507399577167019,0.1543340380549683,0,0,28,14,0,0.05919661733615222,0.02959830866807611,0,12,0,0,1,5,94.6,0.36363636363636365,0.05496828752642706,0,0.02536997885835095,0.0,0.0,0.004228329809725159,0.0,0.0,17.119021049728843,0,0,0,0,1,0,1,0,1,llama-3.3-70b-versatile
464,3546,36,6.625,12.88888888888889,10.427375447837234,0.5431034482758621,0.41163793103448276,0.4525862068965517,0.2672413793103448,0.05603448275862069,0.2025862068965517,0,0,22,20,0,0.04741379310344827,0.04310344827586207,0,16,0,0,1,10,46.4,0.4444444444444444,0.04310344827586207,0,0.010775862068965518,0.0,0.0,0.0021551724137931034,0.0,0.0,-4.961609195402275,0,0,0,0,0,0,1,0,2,llama-3.3-70b-versatile
554,3971,36,6.153429602888087,15.38888888888889,10.117249139896188,0.5018050541516246,0.33754512635379064,0.4259927797833935,0.3176895306859206,0.05415162454873646,0.16787003610108303,0,0,23,17,0,0.04151624548736462,0.030685920577617327,0,12,0,0,1,10,55.4,0.3333333333333333,0.0776173285198556,14,0.03429602888086643,0.0,0.0018050541516245488,0.01263537906137184,0.0,0.0,17.572241609840887,0,0,0,0,0,0,1,2,4,llama-3.3-70b-versatile
484,3279,29,5.762396694214876,16.689655172413794,13.959388669268595,0.5557851239669421,0.42768595041322316,0.378099173553719,0.34297520661157027,0.06818181818181818,0.1962809917355372,0,0,41,16,0,0.08471074380165289,0.03305785123966942,0,12,0,0,1,8,60.5,0.41379310344827586,0.07024793388429752,20,0.02066115702479339,0.0,0.002066115702479339,0.008264462809917356,0.0,0.0,24.364334493257957,0,0,0,0,0,0,0,2,1,llama-3.3-70b-versatile
619,3628,33,4.8481421647819065,18.757575757575758,6.328297439663253,0.45718901453957994,0.3376413570274637,0.24232633279483037,0.42487883683360256,0.05654281098546042,0.2148626817447496,0,0,38,1,0,0.061389337641357025,0.0016155088852988692,0,0,0,0,0,10,61.9,0.0,0.07754442649434572,0,0.004846526655896607,0.0,0.0016155088852988692,0.0032310177705977385,0.0,0.0,51.53402506486515,0,0,0,0,0,0,0,0,6,llama-3.3-70b-versatile
766,4510,49,4.870757180156658,15.63265306122449,5.2149379892087415,0.4869451697127937,0.3838120104438642,0.2519582245430809,0.4255874673629243,0.07049608355091384,0.21279373368146215,0,0,66,0,0,0.08616187989556136,0.0,0,0,0,0,0,15,51.06666666666667,0.0,0.10052219321148825,0,0.0026109660574412533,0.0,0.0,0.0013054830287206266,0.0,0.0,61.858979858261876,0,0,0,0,1,0,0,0,12,llama-3.3-70b-versatile
706,4021,33,4.682719546742209,21.393939393939394,6.717655390044501,0.43059490084985835,0.3002832861189802,0.22521246458923513,0.4518413597733711,0.0764872521246459,0.24220963172804533,0,0,45,0,0,0.06373937677053824,0.0,0,0,0,0,0,11,64.18181818181819,0.0,0.05524079320113314,0,0.0056657223796034,0.0,0.0,0.0028328611898017,0.0,0.0028328611898017,60.97624216670961,0,0,0,0,1,0,0,0,12,llama-3.3-70b-versatile
665,3913,37,4.8691729323308275,17.972972972972972,6.105553028004734,0.48872180451127817,0.3684210526315789,0.25263157894736843,0.3774436090225564,0.12481203007518797,0.24210526315789474,0,0,75,1,1,0.11278195488721804,0.0015037593984962407,0,0,0,0,0,12,55.416666666666664,0.0,0.07368421052631578,0,0.0,0.0,0.0,0.0,0.0,0.0,58.62105295340592,0,0,0,0,1,0,0,0,7,llama-3.3-70b-versatile
597,3478,29,4.807370184254606,20.586206896551722,5.972638762984368,0.5192629815745393,0.38190954773869346,0.23618090452261306,0.38358458961474035,0.05695142378559464,0.22110552763819097,0,0,46,1,1,0.07705192629815745,0.0016750418760469012,0,0,0,0,1,13,45.92307692307692,0.0,0.08710217755443886,2,0.0016750418760469012,0.0,0.0,0.0,0.0,0.0,60.95306532663318,0,0,0,0,0,0,0,0,26,llama-3.3-70b-versatile
526,3239,25,4.821292775665399,21.04,20.04769313412394,0.43155893536121676,0.2832699619771863,0.279467680608365,0.47338403041825095,0.07984790874524715,0.188212927756654,0,1,29,22,0,0.055133079847908745,0.04182509505703422,7,4,1,2,1,17,30.941176470588236,0.44,0.060836501901140684,3,0.0,0.0,0.0,0.0,0.005703422053231939,0.0,45.0599283289325,0,0,0,1,1,0,0,26,4,llama-3.3-70b-versatile
535,3517,48,5.549532710280374,11.145833333333334,12.115120819961701,0.4747663551401869,0.3177570093457944,0.35887850467289717,0.34579439252336447,0.044859813084112146,0.16635514018691588,0,0,31,28,0,0.05794392523364486,0.052336448598130844,4,21,0,0,1,15,35.666666666666664,0.5208333333333334,0.13271028037383178,31,0.0,0.0,0.0,0.0,0.0,0.0,47.56864406779661,0,0,0,0,0,0,0,10,0,llama-3.3-70b-versatile
781,5368,58,5.613316261203585,13.46551724137931,7.90821897804548,0.3969270166453265,0.23943661971830985,0.3725992317541613,0.33674775928297057,0.06274007682458387,0.17541613316261204,0,0,27,28,7,0.034571062740076826,0.03585147247119078,10,9,10,4,1,32,24.40625,0.3275862068965517,0.13700384122919335,6,0.0,0.0,0.0,0.0,0.0,0.0,36.048975225225234,0,0,0,1,1,0,1,30,17,llama-3.3-70b-versatile
556,4042,52,5.622302158273381,10.692307692307692,9.87394151113471,0.4748201438848921,0.2787769784172662,0.28597122302158273,0.39568345323741005,0.04136690647482014,0.1510791366906475,0,0,25,29,0,0.044964028776978415,0.052158273381294966,6,6,6,2,1,25,22.24,0.23076923076923078,0.12589928057553956,27,0.0,0.0,0.0,0.0,0.0,0.0,57.57430137684855,0,0,0,1,0,0,0,80,49,llama-3.3-70b-versatile
517,3829,43,6.321083172147002,12.023255813953488,7.878507146761533,0.4564796905222437,0.2727272727272727,0.4506769825918762,0.28820116054158607,0.05222437137330754,0.16054158607350097,0,0,28,23,0,0.05415860735009671,0.04448742746615087,8,14,3,0,1,16,32.3125,0.5116279069767442,0.10251450676982592,3,0.0,0.0,0.0,0.0,0.0,0.005802707930367505,40.75561379482073,0,0,0,0,0,0,0,6,2,llama-3.3-70b-versatile
485,3521,47,6.239175257731959,10.319148936170214,9.522649372093346,0.5237113402061856,0.36907216494845363,0.48041237113402063,0.3422680412371134,0.06391752577319587,0.21030927835051547,0,0,30,26,0,0.061855670103092786,0.05360824742268041,0,20,0,0,1,12,40.416666666666664,0.425531914893617,0.026804123711340205,3,0.0,0.0,0.0,0.002061855670103093,0.0,0.0,20.170619834710777,0,0,0,0,1,0,0,12,2,llama-3.3-70b-versatile
440,3101,28,6.029545454545454,15.714285714285714,12.243992155965469,0.5204545454545455,0.3704545454545455,0.42954545454545456,0.34545454545454546,0.075,0.2159090909090909,0,0,24,17,0,0.05454545454545454,0.038636363636363635,0,12,0,0,1,10,44.0,0.42857142857142855,0.07727272727272727,5,0.01818181818181818,0.0,0.0,0.004545454545454545,0.0,0.0,20.49636363636364,0,0,0,0,0,1,0,4,2,llama-3.3-70b-versatile
490,3438,28,6.014285714285714,17.5,10.912106766068323,0.5,0.3551020408163265,0.37142857142857144,0.26326530612244897,0.05102040816326531,0.15918367346938775,0,0,26,9,0,0.053061224489795916,0.018367346938775512,0,8,0,0,1,3,163.33333333333334,0.2857142857142857,0.04693877551020408,3,0.0,0.0,0.0,0.0020408163265306124,0.0020408163265306124,0.0,33.63411564625852,0,0,0,0,0,0,0,14,0,llama-3.3-70b-versatile
563,3762,33,5.664298401420959,17.060606060606062,12.698275950742767,0.4369449378330373,0.28063943161634103,0.3641207815275311,0.3428063943161634,0.06394316163410302,0.1989342806394316,0,0,45,11,0,0.07992895204262877,0.019538188277087035,0,10,0,0,1,12,46.916666666666664,0.30303030303030304,0.17584369449378331,4,0.003552397868561279,0.0,0.0,0.0,0.0,0.0,33.058894686204866,0,0,0,0,1,0,0,4,6,llama-3.3-70b-versatile
517,3641,36,6.02321083172147,14.36111111111111,10.343466613631119,0.5164410058027079,0.3771760154738878,0.42359767891682787,0.32688588007736946,0.08317214700193423,0.1895551257253385,0,0,30,20,0,0.058027079303675046,0.03868471953578337,2,12,0,0,1,10,51.7,0.3888888888888889,0.13152804642166344,33,0.0,0.0,0.0,0.0,0.0,0.0,24.681416756562413,0,0,0,0,1,0,0,20,10,llama-3.3-70b-versatile
575,3873,33,5.723478260869565,17.424242424242426,11.333110514743687,0.4295652173913043,0.2991304347826087,0.3982608695652174,0.3443478260869565,0.04521739130434783,0.21391304347826087,0,0,25,16,0,0.043478260869565216,0.02782608695652174,0,11,0,0,1,9,63.888888888888886,0.3333333333333333,0.06782608695652174,3,0.010434782608695653,0.0,0.0,0.0017391304347826088,0.0,0.0,19.586695652173916,0,0,0,1,0,0,1,2,5,llama-3.3-70b-versatile
460,3463,31,6.51304347826087,14.838709677419354,11.555941543043414,0.5108695652173914,0.3782608695652174,0.47608695652173916,0.3108695652173913,0.06304347826086956,0.1934782608695652,0,0,30,18,0,0.06521739130434782,0.0391304347826087,0,13,0,0,1,9,51.111111111111114,0.41935483870967744,0.06304347826086956,2,0.010869565217391304,0.0,0.004347826086956522,0.008695652173913044,0.0,0.0,7.309492753623232,0,0,0,0,0,0,1,2,0,llama-3.3-70b-versatile
533,3834,34,6.174484052532833,15.676470588235293,12.423168511475954,0.5028142589118199,0.3602251407129456,0.44840525328330205,0.29831144465290804,0.05065666041275797,0.2270168855534709,0,0,35,18,0,0.06566604127579738,0.03377110694183865,0,13,0,0,1,12,44.416666666666664,0.38235294117647056,0.043151969981238276,2,0.013133208255159476,0.0,0.0,0.0,0.0,0.0,10.621545803083478,0,0,0,1,0,0,1,2,5,llama-3.3-70b-versatile
528,3892,32,6.356060606060606,16.5,11.796664372719123,0.5321969696969697,0.39204545454545453,0.45265151515151514,0.32007575757575757,0.06060606060606061,0.19507575757575757,0,0,34,18,0,0.06439393939393939,0.03409090909090909,0,13,0,0,1,10,52.8,0.40625,0.054924242424242424,14,0.011363636363636364,0.0,0.0,0.005681818181818182,0.0,0.0,5.263636363636408,0,0,0,0,1,0,1,2,2,llama-3.3-70b-versatile
462,3311,29,6.151515151515151,15.931034482758621,11.637166550333335,0.5281385281385281,0.38311688311688313,0.3961038961038961,0.30303030303030304,0.06493506493506493,0.19480519480519481,0,0,30,17,0,0.06493506493506493,0.0367965367965368,0,12,0,0,1,9,51.333333333333336,0.41379310344827586,0.04112554112554113,0,0.004329004329004329,0.0,0.0021645021645021645,0.0021645021645021645,0.0,0.0,18.949538961038996,0,0,0,0,0,0,1,0,1,llama-3.3-70b-versatile
1346,8880,123,5.488855869242199,10.94308943089431,6.148437093158276,0.42050520059435365,0.27934621099554235,0.32838038632986627,0.3224368499257058,0.05200594353640416,0.1485884101040119,19,0,92,30,1,0.06835066864784546,0.022288261515601784,31,7,6,0,1,32,42.0625,0.3089430894308943,0.12035661218424963,6,0.008172362555720654,0.0,0.0,0.004457652303120356,0.007429420505200594,0.0,46.854622377622405,0,0,0,0,0,1,0,36,48,qwen/qwen3-32b
1002,7039,98,5.992015968063872,10.224489795918368,7.025186871434948,0.5329341317365269,0.39520958083832336,0.3932135728542914,0.28642714570858285,0.05289421157684631,0.12674650698602793,9,0,113,15,0,0.11277445109780439,0.014970059880239521,18,0,7,0,1,27,37.111111111111114,0.1836734693877551,0.11277445109780439,1,0.005988023952095809,0.0,0.0,0.0,0.005988023952095809,0.0,31.508627292884512,0,0,0,1,0,0,1,20,22,qwen/qwen3-32b
923,6926,100,6.358613217768148,9.23,5.66302021714544,0.5677139761646804,0.4301191765980498,0.4452871072589382,0.27302275189599134,0.04008667388949079,0.13434452871072589,2,0,62,36,1,0.06717226435536294,0.0390032502708559,37,0,6,0,1,32,28.84375,0.37,0.12351029252437704,10,0.007583965330444204,0.0,0.0,0.0032502708559046588,0.005417118093174431,0.0,23.682338192502215,0,0,0,1,1,0,0,30,8,qwen/qwen3-32b
847,5763,62,5.7225501770956315,13.661290322580646,6.952813688819305,0.5702479338842975,0.4380165289256198,0.36481700118063753,0.28807556080283353,0.06375442739079103,0.1652892561983471,1,0,70,24,0,0.08264462809917356,0.02833530106257379,20,3,4,0,1,17,49.8235294117647,0.3709677419354839,0.12868949232585597,1,0.0011806375442739079,0.0,0.0,0.0035419126328217238,0.0035419126328217238,0.0,43.320191605839426,0,0,0,1,0,1,0,16,11,qwen/qwen3-32b
1064,7110,96,5.62593984962406,11.083333333333334,6.841429200742484,0.46146616541353386,0.30545112781954886,0.37969924812030076,0.32706766917293234,0.05169172932330827,0.13345864661654136,4,0,83,16,0,0.07800751879699248,0.015037593984962405,18,0,6,0,1,23,46.26086956521739,0.1875,0.08928571428571429,4,0.008458646616541353,0.0,0.0009398496240601503,0.0,0.004699248120300752,0.0018796992481203006,40.43643505388545,0,0,0,1,0,1,0,20,25,qwen/qwen3-32b
869,6131,82,5.968929804372842,10.597560975609756,7.506064997283914,0.5523590333716916,0.4131185270425777,0.4062140391254315,0.2761795166858458,0.026467203682393557,0.11852704257767549,8,0,64,10,0,0.07364787111622555,0.011507479861910242,13,9,4,0,1,25,34.76,0.2682926829268293,0.10356731875719218,2,0.011507479861910242,0.0,0.0011507479861910242,0.004602991944764097,0.006904487917146145,0.0,30.128419111998795,0,0,0,1,0,0,1,14,10,qwen/qwen3-32b
938,6519,85,5.869936034115138,11.035294117647059,7.19920630545975,0.5415778251599147,0.39658848614072495,0.36673773987206826,0.2857142857142857,0.03837953091684435,0.14072494669509594,1,0,70,20,0,0.07462686567164178,0.021321961620469083,21,11,4,0,1,25,37.52,0.3764705882352941,0.10127931769722814,0,0.009594882729211088,0.0,0.0010660980810234541,0.005330490405117271,0.0042643923240938165,0.0,33.92564725446721,0,0,0,0,0,0,1,32,13,qwen/qwen3-32b
822,6140,81,6.366180048661801,10.148148148148149,6.689221106552368,0.5790754257907542,0.4440389294403893,0.45985401459854014,0.2822384428223844,0.0364963503649635,0.13017031630170317,0,1,47,26,0,0.057177615571776155,0.031630170316301706,27,11,4,0,1,21,39.142857142857146,0.4691358024691358,0.13381995133819952,5,0.00851581508515815,0.0,0.0012165450121654502,0.0036496350364963502,0.0036496350364963502,0.0024330900243309003,24.78482792721519,0,0,0,1,0,0,1,18,6,qwen/qwen3-32b
1269,8736,107,5.833727344365642,11.85981308411215,6.945857063558205,0.42868400315208827,0.29314420803782504,0.37825059101654845,0.2876280535855004,0.028368794326241134,0.1182033096926714,4,0,82,16,0,0.06461780929866036,0.01260835303388495,14,0,8,0,1,23,55.17391304347826,0.1308411214953271,0.09298660362490149,6,0.028368794326241134,0.0,0.0007880220646178094,0.0031520882584712374,0.007880220646178092,0.0,37.05109078993891,0,0,0,1,0,0,1,12,32,qwen/qwen3-32b
1194,8177,99,5.765494137353434,12.06060606060606,7.601142380698523,0.4623115577889447,0.32998324958123953,0.37269681742043553,0.27638190954773867,0.02680067001675042,0.11474036850921274,4,0,77,12,0,0.06448911222780569,0.010050251256281407,19,5,5,0,1,27,44.22222222222222,0.24242424242424243,0.09045226130653267,3,0.022613065326633167,0.0,0.0,0.0008375209380234506,0.006700167504187605,0.0008375209380234506,34.99584863758858,0,0,0,1,1,1,1,30,24,qwen/qwen3-32b
